order_id,restaurant_name,location,order_time,delivery_time,delivery_duration_min,pizza_size,pizza_type,toppings_count,distance_km,traffic_level,payment_method,is_peak_hour,is_weekend,delivery_efficiency_min_per_km,topping_density,order_month,payment_category,estimated_duration_min,delay_min,is_delayed,pizza_complexity,traffic_impact,order_hour,restaurant_avg_time,order_date,order_year,order_month_num,pizza_size_score,pizza_size_code,pizza_size_label,order_period,order_weekday,order_weekday_name,time_segment,complexity_band,distance_band
ORD799,Marco's Pizza,"Milwaukee, WI",2025-12-21 20:30:00,2025-12-21 21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,True,True,6.666666666666667,0.6666666666666666,December,Offline,10.8,19.2,False,6,2,20,30.28645833333333,2025-12-21,2025,12,2,02,02_Medium,2025-12,6,Sunday,Dinner,Medium,3-6 km
ORD800,Domino's,"Albuquerque, NM",2025-12-22 19:00:00,2025-12-22 19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,True,False,5.454545454545454,0.7272727272727273,December,Online,13.2,16.8,False,12,2,19,30.25943396226415,2025-12-22,2025,12,3,03,03_Large,2025-12,0,Monday,Dinner,High,3-6 km
ORD801,Pizza Hut,"Atlanta, GA",2025-12-23 20:15:00,2025-12-23 20:45:00,30,Medium,Veg,2,4.0,Low,Wallet,True,False,7.5,0.5,December,Online,9.6,20.4,False,4,1,20,29.94845360824742,2025-12-23,2025,12,2,02,02_Medium,2025-12,1,Tuesday,Dinner,Low,3-6 km
ORD802,Papa John's,"Omaha, NE",2025-12-24 18:30:00,2025-12-24 19:00:00,30,Medium,BBQ Chicken,3,5.0,Medium,Card,True,False,6.0,0.6,December,Online,12.0,18.0,False,6,2,18,28.18627450980392,2025-12-24,2025,12,2,02,02_Medium,2025-12,2,Wednesday,Dinner,Medium,3-6 km
ORD803,Little Caesars,"Louisville, KY",2025-12-25 19:45:00,2025-12-25 20:15:00,30,XL,Cheese Burst,5,6.0,High,UPI,True,False,5.0,0.8333333333333334,December,Online,14.4,15.6,False,20,3,19,28.84422110552764,2025-12-25,2025,12,4,04,04_XL,2025-12,3,Thursday,Dinner,Very High,3-6 km
ORD804,Marco's Pizza,"Milwaukee, WI",2025-12-26 20:00:00,2025-12-26 20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,December,Offline,10.8,19.2,False,6,2,20,30.28645833333333,2025-12-26,2025,12,2,02,02_Medium,2025-12,4,Friday,Dinner,Medium,3-6 km
ORD805,Domino's,"Albuquerque, NM",2025-12-27 19:15:00,2025-12-27 19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,True,True,5.454545454545454,0.7272727272727273,December,Online,13.2,16.8,False,12,2,19,30.25943396226415,2025-12-27,2025,12,3,03,03_Large,2025-12,5,Saturday,Dinner,High,3-6 km
ORD806,Pizza Hut,"Atlanta, GA",2025-12-28 20:30:00,2025-12-28 21:00:00,30,Medium,Veg,2,4.0,Low,Wallet,True,True,7.5,0.5,December,Online,9.6,20.4,False,4,1,20,29.94845360824742,2025-12-28,2025,12,2,02,02_Medium,2025-12,6,Sunday,Dinner,Low,3-6 km
ORD807,Papa John's,"Omaha, NE",2025-12-29 18:45:00,2025-12-29 19:15:00,30,Medium,BBQ Chicken,3,5.0,Medium,Card,True,False,6.0,0.6,December,Online,12.0,18.0,False,6,2,18,28.18627450980392,2025-12-29,2025,12,2,02,02_Medium,2025-12,0,Monday,Dinner,Medium,3-6 km
ORD808,Little Caesars,"Louisville, KY",2025-12-30 19:00:00,2025-12-30 19:30:00,30,XL,Cheese Burst,5,6.0,High,UPI,True,False,5.0,0.8333333333333334,December,Online,14.4,15.6,False,20,3,19,28.84422110552764,2025-12-30,2025,12,4,04,04_XL,2025-12,1,Tuesday,Dinner,Very High,3-6 km
ORD809,Marco's Pizza,"Milwaukee, WI",2025-12-31 20:15:00,2025-12-31 20:45:00,30,Medium,Margarita,3,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,December,Offline,10.8,19.2,False,6,2,20,30.28645833333333,2025-12-31,2025,12,2,02,02_Medium,2025-12,2,Wednesday,Dinner,Medium,3-6 km
ORD810,Papa John's,"Omaha, NE",2025-12-24 18:30:00,2025-12-24 19:00:00,30,Medium,BBQ Chicken,3,5.0,Medium,UPI,True,False,6.0,0.6,December,Online,12.0,18.0,False,6,2,18,28.18627450980392,2025-12-24,2025,12,2,02,02_Medium,2025-12,2,Wednesday,Dinner,Medium,3-6 km
ORD811,Little Caesars,"Louisville, KY",2025-12-25 19:45:00,2025-12-25 20:15:00,30,XL,Cheese Burst,5,6.0,High,Card,True,False,5.0,0.8333333333333334,December,Online,14.4,15.6,False,20,3,19,28.84422110552764,2025-12-25,2025,12,4,04,04_XL,2025-12,3,Thursday,Dinner,Very High,3-6 km
ORD812,Marco's Pizza,"Milwaukee, WI",2025-12-26 20:00:00,2025-12-26 20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,December,Offline,10.8,19.2,False,6,2,20,30.28645833333333,2025-12-26,2025,12,2,02,02_Medium,2025-12,4,Friday,Dinner,Medium,3-6 km
ORD813,Domino's,"Albuquerque, NM",2025-12-27 19:15:00,2025-12-27 19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,True,True,5.454545454545454,0.7272727272727273,December,Online,13.2,16.8,False,12,2,19,30.25943396226415,2025-12-27,2025,12,3,03,03_Large,2025-12,5,Saturday,Dinner,High,3-6 km
ORD814,Pizza Hut,"Atlanta, GA",2025-12-28 20:30:00,2025-12-28 21:00:00,30,Medium,Veg,2,4.0,Low,Wallet,True,True,7.5,0.5,December,Online,9.6,20.4,False,4,1,20,29.94845360824742,2025-12-28,2025,12,2,02,02_Medium,2025-12,6,Sunday,Dinner,Low,3-6 km
ORD815,Papa John's,"Omaha, NE",2025-12-29 18:45:00,2025-12-29 19:15:00,30,Medium,BBQ Chicken,3,5.0,Medium,Card,True,False,6.0,0.6,December,Online,12.0,18.0,False,6,2,18,28.18627450980392,2025-12-29,2025,12,2,02,02_Medium,2025-12,0,Monday,Dinner,Medium,3-6 km
ORD816,Little Caesars,"Louisville, KY",2025-12-30 19:00:00,2025-12-30 19:30:00,30,XL,Cheese Burst,5,6.0,High,UPI,True,False,5.0,0.8333333333333334,December,Online,14.4,15.6,False,20,3,19,28.84422110552764,2025-12-30,2025,12,4,04,04_XL,2025-12,1,Tuesday,Dinner,Very High,3-6 km
ORD817,Marco's Pizza,"Milwaukee, WI",2025-12-31 20:15:00,2025-12-31 20:45:00,30,Medium,Margarita,3,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,December,Offline,10.8,19.2,False,6,2,20,30.28645833333333,2025-12-31,2025,12,2,02,02_Medium,2025-12,2,Wednesday,Dinner,Medium,3-6 km
ORD818,Domino's,"Albuquerque, NM",2026-01-01 19:30:00,2026-01-01 20:00:00,30,Large,Sicilian,4,5.5,Medium,UPI,True,False,5.454545454545454,0.7272727272727273,January,Online,13.2,16.8,False,12,2,19,30.25943396226415,2026-01-01,2026,1,3,03,03_Large,2026-01,3,Thursday,Dinner,High,3-6 km
ORD819,Pizza Hut,"Atlanta, GA",2026-01-02 20:45:00,2026-01-02 21:15:00,30,Medium,Veg,2,4.0,Low,Wallet,True,False,7.5,0.5,January,Online,9.6,20.4,False,4,1,20,29.94845360824742,2026-01-02,2026,1,2,02,02_Medium,2026-01,4,Friday,Dinner,Low,3-6 km
ORD820,Papa John's,"Omaha, NE",2026-01-03 18:00:00,2026-01-03 18:30:00,30,Medium,BBQ Chicken,3,5.0,Medium,Card,True,True,6.0,0.6,January,Online,12.0,18.0,False,6,2,18,28.18627450980392,2026-01-03,2026,1,2,02,02_Medium,2026-01,5,Saturday,Dinner,Medium,3-6 km
ORD821,Little Caesars,"Louisville, KY",2026-01-04 19:15:00,2026-01-04 19:45:00,30,XL,Cheese Burst,5,6.0,High,UPI,True,True,5.0,0.8333333333333334,January,Online,14.4,15.6,False,20,3,19,28.84422110552764,2026-01-04,2026,1,4,04,04_XL,2026-01,6,Sunday,Dinner,Very High,3-6 km
ORD822,Marco's Pizza,"Milwaukee, WI",2026-01-05 20:30:00,2026-01-05 21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,January,Offline,10.8,19.2,False,6,2,20,30.28645833333333,2026-01-05,2026,1,2,02,02_Medium,2026-01,0,Monday,Dinner,Medium,3-6 km
ORD823,Domino's,"Albuquerque, NM",2026-01-06 19:00:00,2026-01-06 19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,True,False,5.454545454545454,0.7272727272727273,January,Online,13.2,16.8,False,12,2,19,30.25943396226415,2026-01-06,2026,1,3,03,03_Large,2026-01,1,Tuesday,Dinner,High,3-6 km
ORD824,Pizza Hut,"Atlanta, GA",2026-01-07 20:15:00,2026-01-07 20:45:00,30,Medium,Veg,2,4.0,Low,Wallet,True,False,7.5,0.5,January,Online,9.6,20.4,False,4,1,20,29.94845360824742,2026-01-07,2026,1,2,02,02_Medium,2026-01,2,Wednesday,Dinner,Low,3-6 km
ORD825,Papa John's,"Omaha, NE",2026-01-08 18:30:00,2026-01-08 19:00:00,30,Medium,BBQ Chicken,3,5.0,Medium,Card,True,False,6.0,0.6,January,Online,12.0,18.0,False,6,2,18,28.18627450980392,2026-01-08,2026,1,2,02,02_Medium,2026-01,3,Thursday,Dinner,Medium,3-6 km
ORD826,Little Caesars,"Louisville, KY",2026-01-09 19:45:00,2026-01-09 20:15:00,30,XL,Cheese Burst,5,6.0,High,UPI,True,False,5.0,0.8333333333333334,January,Online,14.4,15.6,False,20,3,19,28.84422110552764,2026-01-09,2026,1,4,04,04_XL,2026-01,4,Friday,Dinner,Very High,3-6 km
ORD827,Marco's Pizza,"Milwaukee, WI",2026-01-10 20:00:00,2026-01-10 20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,True,True,6.666666666666667,0.6666666666666666,January,Offline,10.8,19.2,False,6,2,20,30.28645833333333,2026-01-10,2026,1,2,02,02_Medium,2026-01,5,Saturday,Dinner,Medium,3-6 km
ORD828,Domino's,"Albuquerque, NM",2026-01-11 19:15:00,2026-01-11 19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,True,True,5.454545454545454,0.7272727272727273,January,Online,13.2,16.8,False,12,2,19,30.25943396226415,2026-01-11,2026,1,3,03,03_Large,2026-01,6,Sunday,Dinner,High,3-6 km
ORD829,Pizza Hut,"Atlanta, GA",2026-01-12 20:30:00,2026-01-12 21:00:00,30,Medium,Veg,2,4.0,Low,Wallet,True,False,7.5,0.5,January,Online,9.6,20.4,False,4,1,20,29.94845360824742,2026-01-12,2026,1,2,02,02_Medium,2026-01,0,Monday,Dinner,Low,3-6 km
ORD830,Papa John's,"Omaha, NE",2026-01-13 18:45:00,2026-01-13 19:15:00,30,Medium,BBQ Chicken,3,5.0,Medium,Card,True,False,6.0,0.6,January,Online,12.0,18.0,False,6,2,18,28.18627450980392,2026-01-13,2026,1,2,02,02_Medium,2026-01,1,Tuesday,Dinner,Medium,3-6 km
ORD831,Little Caesars,"Louisville, KY",2026-01-14 19:00:00,2026-01-14 19:30:00,30,XL,Cheese Burst,5,6.0,High,UPI,True,False,5.0,0.8333333333333334,January,Online,14.4,15.6,False,20,3,19,28.84422110552764,2026-01-14,2026,1,4,04,04_XL,2026-01,2,Wednesday,Dinner,Very High,3-6 km
ORD832,Marco's Pizza,"Milwaukee, WI",2026-01-15 20:15:00,2026-01-15 20:45:00,30,Medium,Margarita,3,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,January,Offline,10.8,19.2,False,6,2,20,30.28645833333333,2026-01-15,2026,1,2,02,02_Medium,2026-01,3,Thursday,Dinner,Medium,3-6 km
ORD833,Domino's,"Albuquerque, NM",2026-01-16 19:30:00,2026-01-16 20:00:00,30,Large,Sicilian,4,5.5,Medium,UPI,True,False,5.454545454545454,0.7272727272727273,January,Online,13.2,16.8,False,12,2,19,30.25943396226415,2026-01-16,2026,1,3,03,03_Large,2026-01,4,Friday,Dinner,High,3-6 km
ORD834,Pizza Hut,"Atlanta, GA",2026-01-17 20:45:00,2026-01-17 21:15:00,30,Medium,Veg,2,4.0,Low,Wallet,True,True,7.5,0.5,January,Online,9.6,20.4,False,4,1,20,29.94845360824742,2026-01-17,2026,1,2,02,02_Medium,2026-01,5,Saturday,Dinner,Low,3-6 km
ORD835,Papa John's,"Omaha, NE",2026-01-18 18:00:00,2026-01-18 18:30:00,30,Medium,BBQ Chicken,3,5.0,Medium,Card,True,True,6.0,0.6,January,Online,12.0,18.0,False,6,2,18,28.18627450980392,2026-01-18,2026,1,2,02,02_Medium,2026-01,6,Sunday,Dinner,Medium,3-6 km
ORD836,Little Caesars,"Louisville, KY",2026-01-19 19:15:00,2026-01-19 19:45:00,30,XL,Cheese Burst,5,6.0,High,UPI,True,False,5.0,0.8333333333333334,January,Online,14.4,15.6,False,20,3,19,28.84422110552764,2026-01-19,2026,1,4,04,04_XL,2026-01,0,Monday,Dinner,Very High,3-6 km
ORD837,Marco's Pizza,"Milwaukee, WI",2026-01-20 20:30:00,2026-01-20 21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,January,Offline,10.8,19.2,False,6,2,20,30.28645833333333,2026-01-20,2026,1,2,02,02_Medium,2026-01,1,Tuesday,Dinner,Medium,3-6 km
ORD838,Papa John's,"Omaha, NE",2026-01-21 18:00:00,2026-01-21 18:30:00,30,Medium,BBQ Chicken,3,5.0,Medium,UPI,True,False,6.0,0.6,January,Online,12.0,18.0,False,6,2,18,28.18627450980392,2026-01-21,2026,1,2,02,02_Medium,2026-01,2,Wednesday,Dinner,Medium,3-6 km
ORD839,Little Caesars,"Louisville, KY",2026-01-22 19:15:00,2026-01-22 19:45:00,30,XL,Cheese Burst,5,6.0,High,Card,True,False,5.0,0.8333333333333334,January,Online,14.4,15.6,False,20,3,19,28.84422110552764,2026-01-22,2026,1,4,04,04_XL,2026-01,3,Thursday,Dinner,Very High,3-6 km
ORD840,Marco's Pizza,"Milwaukee, WI",2026-01-23 20:30:00,2026-01-23 21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,January,Offline,10.8,19.2,False,6,2,20,30.28645833333333,2026-01-23,2026,1,2,02,02_Medium,2026-01,4,Friday,Dinner,Medium,3-6 km
ORD841,Domino's,"Albuquerque, NM",2026-01-24 19:00:00,2026-01-24 19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,True,True,5.454545454545454,0.7272727272727273,January,Online,13.2,16.8,False,12,2,19,30.25943396226415,2026-01-24,2026,1,3,03,03_Large,2026-01,5,Saturday,Dinner,High,3-6 km
ORD842,Pizza Hut,"Atlanta, GA",2026-01-25 20:15:00,2026-01-25 20:45:00,30,Medium,Veg,2,4.0,Low,Wallet,True,True,7.5,0.5,January,Online,9.6,20.4,False,4,1,20,29.94845360824742,2026-01-25,2026,1,2,02,02_Medium,2026-01,6,Sunday,Dinner,Low,3-6 km
ORD843,Papa John's,"Omaha, NE",2026-01-26 18:30:00,2026-01-26 19:00:00,30,Medium,BBQ Chicken,3,5.0,Medium,Card,True,False,6.0,0.6,January,Online,12.0,18.0,False,6,2,18,28.18627450980392,2026-01-26,2026,1,2,02,02_Medium,2026-01,0,Monday,Dinner,Medium,3-6 km
ORD844,Little Caesars,"Louisville, KY",2026-01-27 19:45:00,2026-01-27 20:15:00,30,XL,Cheese Burst,5,6.0,High,UPI,True,False,5.0,0.8333333333333334,January,Online,14.4,15.6,False,20,3,19,28.84422110552764,2026-01-27,2026,1,4,04,04_XL,2026-01,1,Tuesday,Dinner,Very High,3-6 km
ORD845,Marco's Pizza,"Milwaukee, WI",2026-01-28 20:00:00,2026-01-28 20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,January,Offline,10.8,19.2,False,6,2,20,30.28645833333333,2026-01-28,2026,1,2,02,02_Medium,2026-01,2,Wednesday,Dinner,Medium,3-6 km
ORD846,Domino's,"Albuquerque, NM",2026-01-29 19:15:00,2026-01-29 19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,True,False,5.454545454545454,0.7272727272727273,January,Online,13.2,16.8,False,12,2,19,30.25943396226415,2026-01-29,2026,1,3,03,03_Large,2026-01,3,Thursday,Dinner,High,3-6 km
ORD847,Pizza Hut,"Atlanta, GA",2026-01-30 20:30:00,2026-01-30 21:00:00,30,Medium,Veg,2,4.0,Low,Wallet,True,False,7.5,0.5,January,Online,9.6,20.4,False,4,1,20,29.94845360824742,2026-01-30,2026,1,2,02,02_Medium,2026-01,4,Friday,Dinner,Low,3-6 km
ORD848,Papa John's,"Omaha, NE",2026-01-31 18:45:00,2026-01-31 19:15:00,30,Medium,BBQ Chicken,3,5.0,Medium,Card,True,True,6.0,0.6,January,Online,12.0,18.0,False,6,2,18,28.18627450980392,2026-01-31,2026,1,2,02,02_Medium,2026-01,5,Saturday,Dinner,Medium,3-6 km
ORD849,Little Caesars,"Louisville, KY",2026-02-01 19:00:00,2026-02-01 19:30:00,30,XL,Cheese Burst,5,6.0,High,UPI,True,True,5.0,0.8333333333333334,February,Online,14.4,15.6,False,20,3,19,28.84422110552764,2026-02-01,2026,2,4,04,04_XL,2026-02,6,Sunday,Dinner,Very High,3-6 km
ORD850,Marco's Pizza,"Milwaukee, WI",2026-02-02 20:15:00,2026-02-02 20:45:00,30,Medium,Margarita,3,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,February,Offline,10.8,19.2,False,6,2,20,30.28645833333333,2026-02-02,2026,2,2,02,02_Medium,2026-02,0,Monday,Dinner,Medium,3-6 km
ORD851,Domino's,"Albuquerque, NM",2026-02-03 19:30:00,2026-02-03 20:00:00,30,Large,Sicilian,4,5.5,Medium,UPI,True,False,5.454545454545454,0.7272727272727273,February,Online,13.2,16.8,False,12,2,19,30.25943396226415,2026-02-03,2026,2,3,03,03_Large,2026-02,1,Tuesday,Dinner,High,3-6 km
ORD852,Pizza Hut,"Atlanta, GA",2026-02-04 20:45:00,2026-02-04 21:15:00,30,Medium,Veg,2,4.0,Low,Wallet,True,False,7.5,0.5,February,Online,9.6,20.4,False,4,1,20,29.94845360824742,2026-02-04,2026,2,2,02,02_Medium,2026-02,2,Wednesday,Dinner,Low,3-6 km
ORD853,Papa John's,"Omaha, NE",2026-02-05 18:00:00,2026-02-05 18:30:00,30,Medium,BBQ Chicken,3,5.0,Medium,Card,True,False,6.0,0.6,February,Online,12.0,18.0,False,6,2,18,28.18627450980392,2026-02-05,2026,2,2,02,02_Medium,2026-02,3,Thursday,Dinner,Medium,3-6 km
ORD854,Little Caesars,"Louisville, KY",2026-02-06 19:15:00,2026-02-06 19:45:00,30,XL,Cheese Burst,5,6.0,High,UPI,True,False,5.0,0.8333333333333334,February,Online,14.4,15.6,False,20,3,19,28.84422110552764,2026-02-06,2026,2,4,04,04_XL,2026-02,4,Friday,Dinner,Very High,3-6 km
ORD855,Marco's Pizza,"Milwaukee, WI",2026-02-07 20:30:00,2026-02-07 21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,True,True,6.666666666666667,0.6666666666666666,February,Offline,10.8,19.2,False,6,2,20,30.28645833333333,2026-02-07,2026,2,2,02,02_Medium,2026-02,5,Saturday,Dinner,Medium,3-6 km
ORD856,Domino's,"Albuquerque, NM",2026-02-08 19:00:00,2026-02-08 19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,True,True,5.454545454545454,0.7272727272727273,February,Online,13.2,16.8,False,12,2,19,30.25943396226415,2026-02-08,2026,2,3,03,03_Large,2026-02,6,Sunday,Dinner,High,3-6 km
ORD857,Pizza Hut,"Atlanta, GA",2026-02-09 20:15:00,2026-02-09 20:45:00,30,Medium,Veg,2,4.0,Low,Wallet,True,False,7.5,0.5,February,Online,9.6,20.4,False,4,1,20,29.94845360824742,2026-02-09,2026,2,2,02,02_Medium,2026-02,0,Monday,Dinner,Low,3-6 km
ORD858,Papa John's,"Omaha, NE",2026-02-10 18:30:00,2026-02-10 19:00:00,30,Medium,BBQ Chicken,3,5.0,Medium,Card,True,False,6.0,0.6,February,Online,12.0,18.0,False,6,2,18,28.18627450980392,2026-02-10,2026,2,2,02,02_Medium,2026-02,1,Tuesday,Dinner,Medium,3-6 km
ORD859,Little Caesars,"Louisville, KY",2026-02-11 19:45:00,2026-02-11 20:15:00,30,XL,Cheese Burst,5,6.0,High,UPI,True,False,5.0,0.8333333333333334,February,Online,14.4,15.6,False,20,3,19,28.84422110552764,2026-02-11,2026,2,4,04,04_XL,2026-02,2,Wednesday,Dinner,Very High,3-6 km
ORD860,Marco's Pizza,"Milwaukee, WI",2026-02-12 20:00:00,2026-02-12 20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,February,Offline,10.8,19.2,False,6,2,20,30.28645833333333,2026-02-12,2026,2,2,02,02_Medium,2026-02,3,Thursday,Dinner,Medium,3-6 km
ORD861,Domino's,"Albuquerque, NM",2026-02-13 19:15:00,2026-02-13 19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,True,False,5.454545454545454,0.7272727272727273,February,Online,13.2,16.8,False,12,2,19,30.25943396226415,2026-02-13,2026,2,3,03,03_Large,2026-02,4,Friday,Dinner,High,3-6 km
ORD862,Pizza Hut,"Atlanta, GA",2026-02-14 20:30:00,2026-02-14 21:00:00,30,Medium,Veg,2,4.0,Low,Wallet,True,True,7.5,0.5,February,Online,9.6,20.4,False,4,1,20,29.94845360824742,2026-02-14,2026,2,2,02,02_Medium,2026-02,5,Saturday,Dinner,Low,3-6 km
ORD863,Papa John's,"Omaha, NE",2026-02-15 18:45:00,2026-02-15 19:15:00,30,Medium,BBQ Chicken,3,5.0,Medium,Card,True,True,6.0,0.6,February,Online,12.0,18.0,False,6,2,18,28.18627450980392,2026-02-15,2026,2,2,02,02_Medium,2026-02,6,Sunday,Dinner,Medium,3-6 km
ORD864,Little Caesars,"Louisville, KY",2026-02-16 19:00:00,2026-02-16 19:30:00,30,XL,Cheese Burst,5,6.0,High,UPI,True,False,5.0,0.8333333333333334,February,Online,14.4,15.6,False,20,3,19,28.84422110552764,2026-02-16,2026,2,4,04,04_XL,2026-02,0,Monday,Dinner,Very High,3-6 km
ORD865,Marco's Pizza,"Milwaukee, WI",2026-02-17 20:15:00,2026-02-17 20:45:00,30,Medium,Margarita,3,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,February,Offline,10.8,19.2,False,6,2,20,30.28645833333333,2026-02-17,2026,2,2,02,02_Medium,2026-02,1,Tuesday,Dinner,Medium,3-6 km
ORD866,Papa John's,"Omaha, NE",2026-02-18 18:30:00,2026-02-18 19:00:00,30,Medium,BBQ Chicken,3,5.0,Medium,UPI,True,False,6.0,0.6,February,Online,12.0,18.0,False,6,2,18,28.18627450980392,2026-02-18,2026,2,2,02,02_Medium,2026-02,2,Wednesday,Dinner,Medium,3-6 km
ORD867,Little Caesars,"Louisville, KY",2026-02-19 19:45:00,2026-02-19 20:15:00,30,XL,Cheese Burst,5,6.0,High,Card,True,False,5.0,0.8333333333333334,February,Online,14.4,15.6,False,20,3,19,28.84422110552764,2026-02-19,2026,2,4,04,04_XL,2026-02,3,Thursday,Dinner,Very High,3-6 km
ORD868,Marco's Pizza,"Milwaukee, WI",2026-02-20 20:00:00,2026-02-20 20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,February,Offline,10.8,19.2,False,6,2,20,30.28645833333333,2026-02-20,2026,2,2,02,02_Medium,2026-02,4,Friday,Dinner,Medium,3-6 km
ORD869,Domino's,"Albuquerque, NM",2026-02-21 19:15:00,2026-02-21 19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,True,True,5.454545454545454,0.7272727272727273,February,Online,13.2,16.8,False,12,2,19,30.25943396226415,2026-02-21,2026,2,3,03,03_Large,2026-02,5,Saturday,Dinner,High,3-6 km
ORD870,Pizza Hut,"Atlanta, GA",2026-02-22 20:30:00,2026-02-22 21:00:00,30,Medium,Veg,2,4.0,Low,Wallet,True,True,7.5,0.5,February,Online,9.6,20.4,False,4,1,20,29.94845360824742,2026-02-22,2026,2,2,02,02_Medium,2026-02,6,Sunday,Dinner,Low,3-6 km
ORD871,Papa John's,"Omaha, NE",2026-02-23 18:00:00,2026-02-23 18:30:00,30,Medium,BBQ Chicken,3,5.0,Medium,Card,True,False,6.0,0.6,February,Online,12.0,18.0,False,6,2,18,28.18627450980392,2026-02-23,2026,2,2,02,02_Medium,2026-02,0,Monday,Dinner,Medium,3-6 km
ORD872,Little Caesars,"Louisville, KY",2026-02-24 19:15:00,2026-02-24 19:45:00,30,XL,Cheese Burst,5,6.0,High,UPI,True,False,5.0,0.8333333333333334,February,Online,14.4,15.6,False,20,3,19,28.84422110552764,2026-02-24,2026,2,4,04,04_XL,2026-02,1,Tuesday,Dinner,Very High,3-6 km
ORD873,Marco's Pizza,"Milwaukee, WI",2026-02-25 20:30:00,2026-02-25 21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,February,Offline,10.8,19.2,False,6,2,20,30.28645833333333,2026-02-25,2026,2,2,02,02_Medium,2026-02,2,Wednesday,Dinner,Medium,3-6 km
ORD874,Domino's,"Albuquerque, NM",2026-02-26 19:00:00,2026-02-26 19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,True,False,5.454545454545454,0.7272727272727273,February,Online,13.2,16.8,False,12,2,19,30.25943396226415,2026-02-26,2026,2,3,03,03_Large,2026-02,3,Thursday,Dinner,High,3-6 km
ORD875,Pizza Hut,"Atlanta, GA",2026-02-27 20:15:00,2026-02-27 20:45:00,30,Medium,Veg,2,4.0,Low,Wallet,True,False,7.5,0.5,February,Online,9.6,20.4,False,4,1,20,29.94845360824742,2026-02-27,2026,2,2,02,02_Medium,2026-02,4,Friday,Dinner,Low,3-6 km
ORD876,Papa John's,"Omaha, NE",2026-02-28 18:30:00,2026-02-28 19:00:00,30,Medium,BBQ Chicken,3,5.0,Medium,Card,True,True,6.0,0.6,February,Online,12.0,18.0,False,6,2,18,28.18627450980392,2026-02-28,2026,2,2,02,02_Medium,2026-02,5,Saturday,Dinner,Medium,3-6 km
ORD877,Little Caesars,"Louisville, KY",2026-03-01 19:45:00,2026-03-01 20:15:00,30,XL,Cheese Burst,5,6.0,High,UPI,True,True,5.0,0.8333333333333334,March,Online,14.4,15.6,False,20,3,19,28.84422110552764,2026-03-01,2026,3,4,04,04_XL,2026-03,6,Sunday,Dinner,Very High,3-6 km
ORD878,Marco's Pizza,"Milwaukee, WI",2026-03-02 20:00:00,2026-03-02 20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,March,Offline,10.8,19.2,False,6,2,20,30.28645833333333,2026-03-02,2026,3,2,02,02_Medium,2026-03,0,Monday,Dinner,Medium,3-6 km
ORD879,Domino's,"Albuquerque, NM",2026-03-03 19:15:00,2026-03-03 19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,True,False,5.454545454545454,0.7272727272727273,March,Online,13.2,16.8,False,12,2,19,30.25943396226415,2026-03-03,2026,3,3,03,03_Large,2026-03,1,Tuesday,Dinner,High,3-6 km
ORD880,Pizza Hut,"Atlanta, GA",2026-03-04 20:30:00,2026-03-04 21:00:00,30,Medium,Veg,2,4.0,Low,Wallet,True,False,7.5,0.5,March,Online,9.6,20.4,False,4,1,20,29.94845360824742,2026-03-04,2026,3,2,02,02_Medium,2026-03,2,Wednesday,Dinner,Low,3-6 km
