beta,threshold,precision,recall,fbeta_score,f1,accuracy,balanced_accuracy,mcc,predicted_delayed_rate,tn,fp,fn,tp,is_best_for_beta,operating_goal
3.0,0.000632,0.242775,1.0,0.76225,0.390698,0.348259,0.58805,0.206767,0.860697,28,131,0,42,False,high_recall_stress_test
3.0,0.000678,0.244186,1.0,0.763636,0.392523,0.353234,0.591195,0.211038,0.855721,29,130,0,42,False,high_recall_stress_test
3.0,0.000687,0.245614,1.0,0.765027,0.394366,0.358209,0.59434,0.215273,0.850746,30,129,0,42,False,high_recall_stress_test
3.0,0.00075,0.247059,1.0,0.766423,0.396226,0.363184,0.597484,0.219474,0.845771,31,128,0,42,False,high_recall_stress_test
3.0,0.0008,0.248521,1.0,0.767824,0.398104,0.368159,0.600629,0.223644,0.840796,32,127,0,42,False,high_recall_stress_test
3.0,0.000822,0.25,1.0,0.769231,0.4,0.373134,0.603774,0.227787,0.835821,33,126,0,42,False,high_recall_stress_test
3.0,0.000837,0.251497,1.0,0.770642,0.401914,0.378109,0.606918,0.231904,0.830846,34,125,0,42,False,high_recall_stress_test
3.0,0.000848,0.253012,1.0,0.772059,0.403846,0.383085,0.610063,0.235997,0.825871,35,124,0,42,False,high_recall_stress_test
3.0,0.000854,0.254545,1.0,0.773481,0.405797,0.38806,0.613208,0.240069,0.820896,36,123,0,42,False,high_recall_stress_test
3.0,0.000965,0.256098,1.0,0.774908,0.407767,0.393035,0.616352,0.244121,0.81592,37,122,0,42,False,high_recall_stress_test
3.0,0.000967,0.257669,1.0,0.77634,0.409756,0.39801,0.619497,0.248156,0.810945,38,121,0,42,False,high_recall_stress_test
3.0,0.001026,0.259259,1.0,0.777778,0.411765,0.402985,0.622642,0.252174,0.80597,39,120,0,42,False,high_recall_stress_test
3.0,0.0011,0.26087,1.0,0.779221,0.413793,0.40796,0.625786,0.256179,0.800995,40,119,0,42,False,high_recall_stress_test
3.0,0.001501,0.2625,1.0,0.780669,0.415842,0.412935,0.628931,0.26017,0.79602,41,118,0,42,False,high_recall_stress_test
3.0,0.001501,0.264151,1.0,0.782123,0.41791,0.41791,0.632075,0.264151,0.791045,42,117,0,42,False,high_recall_stress_test
3.0,0.001825,0.265823,1.0,0.783582,0.42,0.422886,0.63522,0.268122,0.78607,43,116,0,42,False,high_recall_stress_test
3.0,0.00205,0.267516,1.0,0.785047,0.422111,0.427861,0.638365,0.272084,0.781095,44,115,0,42,False,high_recall_stress_test
3.0,0.002434,0.269231,1.0,0.786517,0.424242,0.432836,0.641509,0.276039,0.776119,45,114,0,42,False,high_recall_stress_test
3.0,0.002825,0.270968,1.0,0.787992,0.426396,0.437811,0.644654,0.279988,0.771144,46,113,0,42,False,high_recall_stress_test
3.0,0.002942,0.272727,1.0,0.789474,0.428571,0.442786,0.647799,0.283932,0.766169,47,112,0,42,False,high_recall_stress_test
3.0,0.003367,0.27451,1.0,0.79096,0.430769,0.447761,0.650943,0.287873,0.761194,48,111,0,42,False,high_recall_stress_test
3.0,0.003383,0.276316,1.0,0.792453,0.43299,0.452736,0.654088,0.291811,0.756219,49,110,0,42,False,high_recall_stress_test
3.0,0.003398,0.278146,1.0,0.793951,0.435233,0.457711,0.657233,0.295749,0.751244,50,109,0,42,False,high_recall_stress_test
3.0,0.003408,0.28,1.0,0.795455,0.4375,0.462687,0.660377,0.299685,0.746269,51,108,0,42,False,high_recall_stress_test
3.0,0.003522,0.281879,1.0,0.796964,0.439791,0.467662,0.663522,0.303623,0.741294,52,107,0,42,False,high_recall_stress_test
3.0,0.003542,0.283784,1.0,0.798479,0.442105,0.472637,0.666667,0.307562,0.736318,53,106,0,42,False,high_recall_stress_test
3.0,0.003577,0.285714,1.0,0.8,0.444444,0.477612,0.669811,0.311504,0.731343,54,105,0,42,False,high_recall_stress_test
3.0,0.003615,0.287671,1.0,0.801527,0.446809,0.482587,0.672956,0.31545,0.726368,55,104,0,42,False,high_recall_stress_test
3.0,0.00365,0.289655,1.0,0.803059,0.449198,0.487562,0.676101,0.319401,0.721393,56,103,0,42,False,high_recall_stress_test
3.0,0.004154,0.291667,1.0,0.804598,0.451613,0.492537,0.679245,0.323357,0.716418,57,102,0,42,False,high_recall_stress_test
3.0,0.004318,0.293706,1.0,0.806142,0.454054,0.497512,0.68239,0.32732,0.711443,58,101,0,42,False,high_recall_stress_test
3.0,0.004405,0.295775,1.0,0.807692,0.456522,0.502488,0.685535,0.33129,0.706468,59,100,0,42,False,high_recall_stress_test
3.0,0.005501,0.3,1.0,0.810811,0.461538,0.512438,0.691824,0.339256,0.696517,61,98,0,42,False,high_recall_stress_test
3.0,0.005644,0.302158,1.0,0.812379,0.464088,0.517413,0.694969,0.343253,0.691542,62,97,0,42,False,high_recall_stress_test
3.0,0.007167,0.304348,1.0,0.813953,0.466667,0.522388,0.698113,0.347262,0.686567,63,96,0,42,False,high_recall_stress_test
3.0,0.007864,0.306569,1.0,0.815534,0.469274,0.527363,0.701258,0.351282,0.681592,64,95,0,42,False,high_recall_stress_test
3.0,0.007931,0.308824,1.0,0.817121,0.47191,0.532338,0.704403,0.355315,0.676617,65,94,0,42,False,high_recall_stress_test
3.0,0.009791,0.311111,1.0,0.818713,0.474576,0.537313,0.707547,0.359361,0.671642,66,93,0,42,False,high_recall_stress_test
3.0,0.009922,0.313433,1.0,0.820312,0.477273,0.542289,0.710692,0.363422,0.666667,67,92,0,42,False,high_recall_stress_test
3.0,0.009974,0.315789,1.0,0.821918,0.48,0.547264,0.713836,0.367498,0.661692,68,91,0,42,False,high_recall_stress_test
3.0,0.01,0.318182,1.0,0.823529,0.482759,0.552239,0.716981,0.37159,0.656716,69,90,0,42,False,high_recall_stress_test
3.0,0.010096,0.318182,1.0,0.823529,0.482759,0.552239,0.716981,0.37159,0.656716,69,90,0,42,False,high_recall_stress_test
3.0,0.011191,0.320611,1.0,0.825147,0.485549,0.557214,0.720126,0.375698,0.651741,70,89,0,42,False,high_recall_stress_test
3.0,0.012628,0.323077,1.0,0.826772,0.488372,0.562189,0.72327,0.379825,0.646766,71,88,0,42,False,high_recall_stress_test
3.0,0.013643,0.325581,1.0,0.828402,0.491228,0.567164,0.726415,0.38397,0.641791,72,87,0,42,False,high_recall_stress_test
3.0,0.016012,0.328125,1.0,0.83004,0.494118,0.572139,0.72956,0.388135,0.636816,73,86,0,42,False,high_recall_stress_test
3.0,0.016135,0.333333,1.0,0.833333,0.5,0.58209,0.735849,0.396526,0.626866,75,84,0,42,False,high_recall_stress_test
3.0,0.017007,0.336,1.0,0.83499,0.502994,0.587065,0.738994,0.400754,0.621891,76,83,0,42,False,high_recall_stress_test
3.0,0.017339,0.33871,1.0,0.836653,0.506024,0.59204,0.742138,0.405005,0.616915,77,82,0,42,False,high_recall_stress_test
3.0,0.017448,0.341463,1.0,0.838323,0.509091,0.597015,0.745283,0.40928,0.61194,78,81,0,42,False,high_recall_stress_test
3.0,0.018284,0.344262,1.0,0.84,0.512195,0.60199,0.748428,0.41358,0.606965,79,80,0,42,False,high_recall_stress_test
3.0,0.018993,0.347107,1.0,0.841683,0.515337,0.606965,0.751572,0.417906,0.60199,80,79,0,42,False,high_recall_stress_test
3.0,0.019187,0.35,1.0,0.843373,0.518519,0.61194,0.754717,0.422258,0.597015,81,78,0,42,False,high_recall_stress_test
3.0,0.019609,0.352941,1.0,0.84507,0.521739,0.616915,0.757862,0.426638,0.59204,82,77,0,42,False,high_recall_stress_test
3.0,0.02,0.355932,1.0,0.846774,0.525,0.621891,0.761006,0.431047,0.587065,83,76,0,42,False,high_recall_stress_test
3.0,0.021018,0.355932,1.0,0.846774,0.525,0.621891,0.761006,0.431047,0.587065,83,76,0,42,False,high_recall_stress_test
3.0,0.021768,0.365217,1.0,0.851927,0.535032,0.636816,0.77044,0.444454,0.572139,86,73,0,42,False,high_recall_stress_test
3.0,0.022159,0.368421,1.0,0.853659,0.538462,0.641791,0.773585,0.448987,0.567164,87,72,0,42,False,high_recall_stress_test
3.0,0.022337,0.371681,1.0,0.855397,0.541935,0.646766,0.77673,0.453553,0.562189,88,71,0,42,False,high_recall_stress_test
3.0,0.022771,0.375,1.0,0.857143,0.545455,0.651741,0.779874,0.458155,0.557214,89,70,0,42,False,high_recall_stress_test
3.0,0.023759,0.378378,1.0,0.858896,0.54902,0.656716,0.783019,0.462792,0.552239,90,69,0,42,False,high_recall_stress_test
3.0,0.023802,0.381818,1.0,0.860656,0.552632,0.661692,0.786164,0.467466,0.547264,91,68,0,42,False,high_recall_stress_test
3.0,0.024264,0.385321,1.0,0.862423,0.556291,0.666667,0.789308,0.472179,0.542289,92,67,0,42,False,high_recall_stress_test
3.0,0.02497,0.392523,1.0,0.865979,0.563758,0.676617,0.795597,0.481724,0.532338,94,65,0,42,False,high_recall_stress_test
3.0,0.025049,0.396226,1.0,0.867769,0.567568,0.681592,0.798742,0.486558,0.527363,95,64,0,42,False,high_recall_stress_test
3.0,0.025461,0.4,1.0,0.869565,0.571429,0.686567,0.801887,0.491436,0.522388,96,63,0,42,False,high_recall_stress_test
3.0,0.025585,0.403846,1.0,0.871369,0.575342,0.691542,0.805031,0.496358,0.517413,97,62,0,42,False,high_recall_stress_test
3.0,0.03,0.407767,1.0,0.873181,0.57931,0.696517,0.808176,0.501326,0.512438,98,61,0,42,False,high_recall_stress_test
3.0,0.030275,0.407767,1.0,0.873181,0.57931,0.696517,0.808176,0.501326,0.512438,98,61,0,42,False,high_recall_stress_test
3.0,0.030959,0.411765,1.0,0.875,0.583333,0.701493,0.811321,0.506342,0.507463,99,60,0,42,False,high_recall_stress_test
3.0,0.031265,0.415842,1.0,0.876827,0.587413,0.706468,0.814465,0.511406,0.502488,100,59,0,42,False,high_recall_stress_test
3.0,0.032083,0.42,1.0,0.878661,0.591549,0.711443,0.81761,0.51652,0.497512,101,58,0,42,False,high_recall_stress_test
3.0,0.033483,0.424242,1.0,0.880503,0.595745,0.716418,0.820755,0.521685,0.492537,102,57,0,42,False,high_recall_stress_test
3.0,0.034623,0.428571,1.0,0.882353,0.6,0.721393,0.823899,0.526904,0.487562,103,56,0,42,False,high_recall_stress_test
3.0,0.035276,0.43299,1.0,0.884211,0.604317,0.726368,0.827044,0.532178,0.482587,104,55,0,42,False,high_recall_stress_test
3.0,0.036598,0.4375,1.0,0.886076,0.608696,0.731343,0.830189,0.537508,0.477612,105,54,0,42,False,high_recall_stress_test
3.0,0.037297,0.442105,1.0,0.887949,0.613139,0.736318,0.833333,0.542897,0.472637,106,53,0,42,False,high_recall_stress_test
3.0,0.04,0.446809,1.0,0.889831,0.617647,0.741294,0.836478,0.548345,0.467662,107,52,0,42,False,high_recall_stress_test
3.0,0.045376,0.446809,1.0,0.889831,0.617647,0.741294,0.836478,0.548345,0.467662,107,52,0,42,False,high_recall_stress_test
3.0,0.046551,0.461538,1.0,0.895522,0.631579,0.756219,0.845912,0.565069,0.452736,110,49,0,42,False,high_recall_stress_test
3.0,0.046811,0.466667,1.0,0.897436,0.636364,0.761194,0.849057,0.570777,0.447761,111,48,0,42,False,high_recall_stress_test
3.0,0.047961,0.47191,1.0,0.899358,0.641221,0.766169,0.852201,0.576554,0.442786,112,47,0,42,False,high_recall_stress_test
3.0,0.05,0.482759,1.0,0.903226,0.651163,0.776119,0.858491,0.588327,0.432836,114,45,0,42,False,high_recall_stress_test
3.0,0.057412,0.482759,1.0,0.903226,0.651163,0.776119,0.858491,0.588327,0.432836,114,45,0,42,False,high_recall_stress_test
3.0,0.057639,0.488372,1.0,0.905172,0.65625,0.781095,0.861635,0.594327,0.427861,115,44,0,42,False,high_recall_stress_test
3.0,0.058932,0.494118,1.0,0.907127,0.661417,0.78607,0.86478,0.600407,0.422886,116,43,0,42,False,high_recall_stress_test
3.0,0.059342,0.5,1.0,0.909091,0.666667,0.791045,0.867925,0.606568,0.41791,117,42,0,42,False,high_recall_stress_test
3.0,0.06,0.506024,1.0,0.911063,0.672,0.79602,0.871069,0.612813,0.412935,118,41,0,42,False,high_recall_stress_test
3.0,0.060416,0.506024,1.0,0.911063,0.672,0.79602,0.871069,0.612813,0.412935,118,41,0,42,False,high_recall_stress_test
3.0,0.07,0.512195,1.0,0.913043,0.677419,0.800995,0.874214,0.619145,0.40796,119,40,0,42,False,high_recall_stress_test
3.0,0.071235,0.512195,1.0,0.913043,0.677419,0.800995,0.874214,0.619145,0.40796,119,40,0,42,False,high_recall_stress_test
3.0,0.07281,0.518519,1.0,0.915033,0.682927,0.80597,0.877358,0.625568,0.402985,120,39,0,42,False,high_recall_stress_test
3.0,0.076208,0.531646,1.0,0.919037,0.694215,0.81592,0.883648,0.638693,0.393035,122,37,0,42,False,high_recall_stress_test
3.0,0.07827,0.538462,1.0,0.921053,0.7,0.820896,0.886792,0.645404,0.38806,123,36,0,42,False,high_recall_stress_test
3.0,0.08,0.545455,1.0,0.923077,0.705882,0.825871,0.889937,0.652216,0.383085,124,35,0,42,False,high_recall_stress_test
3.0,0.083093,0.545455,1.0,0.923077,0.705882,0.825871,0.889937,0.652216,0.383085,124,35,0,42,False,high_recall_stress_test
3.0,0.0852,0.552632,1.0,0.92511,0.711864,0.830846,0.893082,0.659135,0.378109,125,34,0,42,False,high_recall_stress_test
3.0,0.09,0.56,1.0,0.927152,0.717949,0.835821,0.896226,0.666163,0.373134,126,33,0,42,False,high_recall_stress_test
3.0,0.09294,0.56,1.0,0.927152,0.717949,0.835821,0.896226,0.666163,0.373134,126,33,0,42,False,high_recall_stress_test
3.0,0.096028,0.567568,1.0,0.929204,0.724138,0.840796,0.899371,0.673305,0.368159,127,32,0,42,False,high_recall_stress_test
3.0,0.1,0.591549,1.0,0.935412,0.743363,0.855721,0.908805,0.695454,0.353234,130,29,0,42,False,high_recall_stress_test
3.0,0.100822,0.591549,1.0,0.935412,0.743363,0.855721,0.908805,0.695454,0.353234,130,29,0,42,False,high_recall_stress_test
3.0,0.102152,0.608696,1.0,0.939597,0.756757,0.865672,0.915094,0.710867,0.343284,132,27,0,42,False,high_recall_stress_test
3.0,0.102504,0.626866,1.0,0.94382,0.770642,0.875622,0.921384,0.726844,0.333333,134,25,0,42,False,high_recall_stress_test
3.0,0.107476,0.636364,1.0,0.945946,0.777778,0.880597,0.924528,0.735057,0.328358,135,24,0,42,False,high_recall_stress_test
3.0,0.11,0.646154,1.0,0.948081,0.785047,0.885572,0.927673,0.743428,0.323383,136,23,0,42,False,high_recall_stress_test
3.0,0.112122,0.646154,1.0,0.948081,0.785047,0.885572,0.927673,0.743428,0.323383,136,23,0,42,False,high_recall_stress_test
3.0,0.12,0.65625,1.0,0.950226,0.792453,0.890547,0.930818,0.751963,0.318408,137,22,0,42,False,high_recall_stress_test
3.0,0.120508,0.65625,1.0,0.950226,0.792453,0.890547,0.930818,0.751963,0.318408,137,22,0,42,False,high_recall_stress_test
3.0,0.123027,0.666667,1.0,0.952381,0.8,0.895522,0.933962,0.760668,0.313433,138,21,0,42,False,high_recall_stress_test
3.0,0.126537,0.677419,1.0,0.954545,0.807692,0.900498,0.937107,0.769551,0.308458,139,20,0,42,False,high_recall_stress_test
3.0,0.127573,0.688525,1.0,0.95672,0.815534,0.905473,0.940252,0.778619,0.303483,140,19,0,42,False,high_recall_stress_test
3.0,0.13,0.7,1.0,0.958904,0.823529,0.910448,0.943396,0.78788,0.298507,141,18,0,42,False,high_recall_stress_test
3.0,0.130218,0.7,1.0,0.958904,0.823529,0.910448,0.943396,0.78788,0.298507,141,18,0,42,False,high_recall_stress_test
3.0,0.14,0.736842,1.0,0.965517,0.848485,0.925373,0.95283,0.816902,0.283582,144,15,0,42,False,high_recall_stress_test
3.0,0.145693,0.736842,1.0,0.965517,0.848485,0.925373,0.95283,0.816902,0.283582,144,15,0,42,False,high_recall_stress_test
3.0,0.146327,0.75,1.0,0.967742,0.857143,0.930348,0.955975,0.82702,0.278607,145,14,0,42,False,high_recall_stress_test
3.0,0.15,0.763636,1.0,0.969977,0.865979,0.935323,0.959119,0.837377,0.273632,146,13,0,42,False,high_recall_stress_test
3.0,0.155109,0.763636,1.0,0.969977,0.865979,0.935323,0.959119,0.837377,0.273632,146,13,0,42,False,high_recall_stress_test
3.0,0.156866,0.777778,1.0,0.972222,0.875,0.940299,0.962264,0.847984,0.268657,147,12,0,42,True,high_recall_stress_test
3.0,0.158221,0.773585,0.97619,0.951276,0.863158,0.935323,0.950359,0.831082,0.263682,147,12,1,41,False,high_recall_stress_test
3.0,0.16,0.803922,0.97619,0.955711,0.88172,0.945274,0.956649,0.853306,0.253731,149,10,1,41,False,high_recall_stress_test
3.0,0.17,0.803922,0.97619,0.955711,0.88172,0.945274,0.956649,0.853306,0.253731,149,10,1,41,False,high_recall_stress_test
3.0,0.18,0.803922,0.97619,0.955711,0.88172,0.945274,0.956649,0.853306,0.253731,149,10,1,41,False,high_recall_stress_test
3.0,0.1831,0.803922,0.97619,0.955711,0.88172,0.945274,0.956649,0.853306,0.253731,149,10,1,41,False,high_recall_stress_test
3.0,0.19,0.8,0.952381,0.934579,0.869565,0.940299,0.944744,0.836546,0.248756,149,10,2,40,False,high_recall_stress_test
3.0,0.193112,0.8,0.952381,0.934579,0.869565,0.940299,0.944744,0.836546,0.248756,149,10,2,40,False,high_recall_stress_test
3.0,0.2,0.816327,0.952381,0.936768,0.879121,0.945274,0.947889,0.84821,0.243781,150,9,2,40,False,high_recall_stress_test
3.0,0.21,0.816327,0.952381,0.936768,0.879121,0.945274,0.947889,0.84821,0.243781,150,9,2,40,False,high_recall_stress_test
3.0,0.22,0.816327,0.952381,0.936768,0.879121,0.945274,0.947889,0.84821,0.243781,150,9,2,40,False,high_recall_stress_test
3.0,0.23,0.816327,0.952381,0.936768,0.879121,0.945274,0.947889,0.84821,0.243781,150,9,2,40,False,high_recall_stress_test
3.0,0.24,0.816327,0.952381,0.936768,0.879121,0.945274,0.947889,0.84821,0.243781,150,9,2,40,False,high_recall_stress_test
3.0,0.25,0.816327,0.952381,0.936768,0.879121,0.945274,0.947889,0.84821,0.243781,150,9,2,40,False,high_recall_stress_test
3.0,0.26,0.816327,0.952381,0.936768,0.879121,0.945274,0.947889,0.84821,0.243781,150,9,2,40,False,high_recall_stress_test
3.0,0.27,0.816327,0.952381,0.936768,0.879121,0.945274,0.947889,0.84821,0.243781,150,9,2,40,False,high_recall_stress_test
3.0,0.28,0.816327,0.952381,0.936768,0.879121,0.945274,0.947889,0.84821,0.243781,150,9,2,40,False,high_recall_stress_test
3.0,0.29,0.816327,0.952381,0.936768,0.879121,0.945274,0.947889,0.84821,0.243781,150,9,2,40,False,high_recall_stress_test
3.0,0.3,0.816327,0.952381,0.936768,0.879121,0.945274,0.947889,0.84821,0.243781,150,9,2,40,False,high_recall_stress_test
3.0,0.31,0.816327,0.952381,0.936768,0.879121,0.945274,0.947889,0.84821,0.243781,150,9,2,40,False,high_recall_stress_test
3.0,0.32,0.816327,0.952381,0.936768,0.879121,0.945274,0.947889,0.84821,0.243781,150,9,2,40,False,high_recall_stress_test
3.0,0.33,0.816327,0.952381,0.936768,0.879121,0.945274,0.947889,0.84821,0.243781,150,9,2,40,False,high_recall_stress_test
3.0,0.339647,0.816327,0.952381,0.936768,0.879121,0.945274,0.947889,0.84821,0.243781,150,9,2,40,False,high_recall_stress_test
3.0,0.34,0.833333,0.952381,0.938967,0.888889,0.950249,0.951033,0.860192,0.238806,151,8,2,40,False,high_recall_stress_test
3.0,0.35,0.833333,0.952381,0.938967,0.888889,0.950249,0.951033,0.860192,0.238806,151,8,2,40,False,high_recall_stress_test
3.0,0.36,0.833333,0.952381,0.938967,0.888889,0.950249,0.951033,0.860192,0.238806,151,8,2,40,False,high_recall_stress_test
3.0,0.37,0.833333,0.952381,0.938967,0.888889,0.950249,0.951033,0.860192,0.238806,151,8,2,40,False,high_recall_stress_test
3.0,0.38,0.833333,0.952381,0.938967,0.888889,0.950249,0.951033,0.860192,0.238806,151,8,2,40,False,high_recall_stress_test
3.0,0.386853,0.833333,0.952381,0.938967,0.888889,0.950249,0.951033,0.860192,0.238806,151,8,2,40,False,high_recall_stress_test
3.0,0.39,0.851064,0.952381,0.941176,0.898876,0.955224,0.954178,0.872509,0.233831,152,7,2,40,False,high_recall_stress_test
3.0,0.4,0.851064,0.952381,0.941176,0.898876,0.955224,0.954178,0.872509,0.233831,152,7,2,40,False,high_recall_stress_test
3.0,0.401709,0.851064,0.952381,0.941176,0.898876,0.955224,0.954178,0.872509,0.233831,152,7,2,40,False,high_recall_stress_test
3.0,0.407755,0.869565,0.952381,0.943396,0.909091,0.960199,0.957323,0.885179,0.228856,153,6,2,40,False,high_recall_stress_test
3.0,0.41,0.888889,0.952381,0.945626,0.91954,0.965174,0.960467,0.898221,0.223881,154,5,2,40,False,high_recall_stress_test
3.0,0.42,0.888889,0.952381,0.945626,0.91954,0.965174,0.960467,0.898221,0.223881,154,5,2,40,False,high_recall_stress_test
3.0,0.43,0.888889,0.952381,0.945626,0.91954,0.965174,0.960467,0.898221,0.223881,154,5,2,40,False,high_recall_stress_test
3.0,0.43915,0.888889,0.952381,0.945626,0.91954,0.965174,0.960467,0.898221,0.223881,154,5,2,40,False,high_recall_stress_test
3.0,0.44,0.909091,0.952381,0.947867,0.930233,0.970149,0.963612,0.911657,0.218905,155,4,2,40,False,high_recall_stress_test
3.0,0.45,0.909091,0.952381,0.947867,0.930233,0.970149,0.963612,0.911657,0.218905,155,4,2,40,False,high_recall_stress_test
3.0,0.46,0.909091,0.952381,0.947867,0.930233,0.970149,0.963612,0.911657,0.218905,155,4,2,40,False,high_recall_stress_test
3.0,0.47,0.909091,0.952381,0.947867,0.930233,0.970149,0.963612,0.911657,0.218905,155,4,2,40,False,high_recall_stress_test
3.0,0.48,0.909091,0.952381,0.947867,0.930233,0.970149,0.963612,0.911657,0.218905,155,4,2,40,False,high_recall_stress_test
3.0,0.49,0.909091,0.952381,0.947867,0.930233,0.970149,0.963612,0.911657,0.218905,155,4,2,40,False,high_recall_stress_test
3.0,0.5,0.909091,0.952381,0.947867,0.930233,0.970149,0.963612,0.911657,0.218905,155,4,2,40,False,high_recall_stress_test
3.0,0.503993,0.909091,0.952381,0.947867,0.930233,0.970149,0.963612,0.911657,0.218905,155,4,2,40,False,high_recall_stress_test
3.0,0.51,0.906977,0.928571,0.926366,0.917647,0.965174,0.951707,0.895669,0.21393,155,4,3,39,False,high_recall_stress_test
3.0,0.511603,0.906977,0.928571,0.926366,0.917647,0.965174,0.951707,0.895669,0.21393,155,4,3,39,False,high_recall_stress_test
3.0,0.52,0.928571,0.928571,0.928571,0.928571,0.970149,0.954852,0.909704,0.208955,156,3,3,39,False,high_recall_stress_test
3.0,0.53,0.928571,0.928571,0.928571,0.928571,0.970149,0.954852,0.909704,0.208955,156,3,3,39,False,high_recall_stress_test
3.0,0.54,0.928571,0.928571,0.928571,0.928571,0.970149,0.954852,0.909704,0.208955,156,3,3,39,False,high_recall_stress_test
3.0,0.55,0.928571,0.928571,0.928571,0.928571,0.970149,0.954852,0.909704,0.208955,156,3,3,39,False,high_recall_stress_test
3.0,0.554788,0.928571,0.928571,0.928571,0.928571,0.970149,0.954852,0.909704,0.208955,156,3,3,39,False,high_recall_stress_test
3.0,0.56,0.926829,0.904762,0.906921,0.915663,0.965174,0.942947,0.893826,0.20398,156,3,4,38,False,high_recall_stress_test
3.0,0.57,0.926829,0.904762,0.906921,0.915663,0.965174,0.942947,0.893826,0.20398,156,3,4,38,False,high_recall_stress_test
3.0,0.572959,0.926829,0.904762,0.906921,0.915663,0.965174,0.942947,0.893826,0.20398,156,3,4,38,False,high_recall_stress_test
3.0,0.58,0.925,0.880952,0.885167,0.902439,0.960199,0.931042,0.87787,0.199005,156,3,5,37,False,high_recall_stress_test
3.0,0.59,0.925,0.880952,0.885167,0.902439,0.960199,0.931042,0.87787,0.199005,156,3,5,37,False,high_recall_stress_test
3.0,0.6,0.925,0.880952,0.885167,0.902439,0.960199,0.931042,0.87787,0.199005,156,3,5,37,False,high_recall_stress_test
3.0,0.61,0.925,0.880952,0.885167,0.902439,0.960199,0.931042,0.87787,0.199005,156,3,5,37,False,high_recall_stress_test
3.0,0.619921,0.925,0.880952,0.885167,0.902439,0.960199,0.931042,0.87787,0.199005,156,3,5,37,False,high_recall_stress_test
3.0,0.62,0.923077,0.857143,0.863309,0.888889,0.955224,0.919137,0.861827,0.19403,156,3,6,36,False,high_recall_stress_test
3.0,0.63,0.923077,0.857143,0.863309,0.888889,0.955224,0.919137,0.861827,0.19403,156,3,6,36,False,high_recall_stress_test
3.0,0.64,0.923077,0.857143,0.863309,0.888889,0.955224,0.919137,0.861827,0.19403,156,3,6,36,False,high_recall_stress_test
3.0,0.65,0.923077,0.857143,0.863309,0.888889,0.955224,0.919137,0.861827,0.19403,156,3,6,36,False,high_recall_stress_test
3.0,0.651435,0.923077,0.857143,0.863309,0.888889,0.955224,0.919137,0.861827,0.19403,156,3,6,36,False,high_recall_stress_test
3.0,0.66,0.947368,0.857143,0.865385,0.9,0.960199,0.922282,0.876941,0.189055,157,2,6,36,False,high_recall_stress_test
3.0,0.67,0.947368,0.857143,0.865385,0.9,0.960199,0.922282,0.876941,0.189055,157,2,6,36,False,high_recall_stress_test
3.0,0.68,0.947368,0.857143,0.865385,0.9,0.960199,0.922282,0.876941,0.189055,157,2,6,36,False,high_recall_stress_test
3.0,0.69,0.947368,0.857143,0.865385,0.9,0.960199,0.922282,0.876941,0.189055,157,2,6,36,False,high_recall_stress_test
3.0,0.7,0.947368,0.857143,0.865385,0.9,0.960199,0.922282,0.876941,0.189055,157,2,6,36,False,high_recall_stress_test
3.0,0.71,0.947368,0.857143,0.865385,0.9,0.960199,0.922282,0.876941,0.189055,157,2,6,36,False,high_recall_stress_test
3.0,0.72,0.947368,0.857143,0.865385,0.9,0.960199,0.922282,0.876941,0.189055,157,2,6,36,False,high_recall_stress_test
3.0,0.73,0.947368,0.857143,0.865385,0.9,0.960199,0.922282,0.876941,0.189055,157,2,6,36,False,high_recall_stress_test
3.0,0.74,0.947368,0.857143,0.865385,0.9,0.960199,0.922282,0.876941,0.189055,157,2,6,36,False,high_recall_stress_test
3.0,0.75,0.947368,0.857143,0.865385,0.9,0.960199,0.922282,0.876941,0.189055,157,2,6,36,False,high_recall_stress_test
3.0,0.76,0.947368,0.857143,0.865385,0.9,0.960199,0.922282,0.876941,0.189055,157,2,6,36,False,high_recall_stress_test
3.0,0.77,0.947368,0.857143,0.865385,0.9,0.960199,0.922282,0.876941,0.189055,157,2,6,36,False,high_recall_stress_test
3.0,0.78,0.947368,0.857143,0.865385,0.9,0.960199,0.922282,0.876941,0.189055,157,2,6,36,False,high_recall_stress_test
3.0,0.79,0.947368,0.857143,0.865385,0.9,0.960199,0.922282,0.876941,0.189055,157,2,6,36,False,high_recall_stress_test
3.0,0.8,0.947368,0.857143,0.865385,0.9,0.960199,0.922282,0.876941,0.189055,157,2,6,36,False,high_recall_stress_test
3.0,0.81,0.947368,0.857143,0.865385,0.9,0.960199,0.922282,0.876941,0.189055,157,2,6,36,False,high_recall_stress_test
3.0,0.81419,0.947368,0.857143,0.865385,0.9,0.960199,0.922282,0.876941,0.189055,157,2,6,36,False,high_recall_stress_test
3.0,0.82,0.945946,0.833333,0.843373,0.886076,0.955224,0.910377,0.861021,0.18408,157,2,7,35,False,high_recall_stress_test
3.0,0.826365,0.945946,0.833333,0.843373,0.886076,0.955224,0.910377,0.861021,0.18408,157,2,7,35,False,high_recall_stress_test
3.0,0.83,0.972222,0.833333,0.845411,0.897436,0.960199,0.913522,0.876917,0.179104,158,1,7,35,False,high_recall_stress_test
3.0,0.84,0.972222,0.833333,0.845411,0.897436,0.960199,0.913522,0.876917,0.179104,158,1,7,35,False,high_recall_stress_test
