order_id,restaurant_name,location,order_time,delivery_time,delivery_duration_min,pizza_size,pizza_type,toppings_count,distance_km,traffic_level,payment_method,is_peak_hour,is_weekend,delivery_efficiency_min_per_km,topping_density,order_month,payment_category,estimated_duration_min,delay_min,is_delayed,pizza_complexity,traffic_impact,order_hour,restaurant_avg_time,order_date,order_year,order_month_num,pizza_size_score,pizza_size_code,pizza_size_label,order_period,order_weekday,order_weekday_name,time_segment,complexity_band,distance_band,split
ORD397,Little Caesars,"Dallas, TX",2024-11-24 18:00:00,2024-11-24 18:30:00,30,Medium,Non-Veg,3,4.0,Medium,Card,True,True,7.5,0.75,November,Online,9.6,20.4,False,6,2,18,28.84422110552764,2024-11-24,2024,11,2,02,02_Medium,2024-11,6,Sunday,Dinner,Medium,3-6 km,train
ORD398,Marco's Pizza,"Seattle, WA",2024-11-25 20:15:00,2024-11-25 21:00:00,45,Large,Veg,4,9.0,High,Wallet,True,False,5.0,0.4444444444444444,November,Online,21.6,23.4,True,12,3,20,30.28645833333333,2024-11-25,2024,11,3,03,03_Large,2024-11,0,Monday,Dinner,High,8+ km,train
ORD399,Domino's,"San Jose, CA",2024-11-26 18:00:00,2024-11-26 18:20:00,20,Medium,Veg,2,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,November,Online,7.199999999999999,12.8,False,4,1,18,30.25943396226415,2024-11-26,2024,11,2,02,02_Medium,2024-11,1,Tuesday,Dinner,Low,0-3 km,train
ORD400,Papa John's,"Austin, TX",2024-11-27 19:15:00,2024-11-27 19:45:00,30,Large,Non-Veg,4,6.0,Medium,Cash,True,False,5.0,0.6666666666666666,November,Offline,14.4,15.6,False,12,2,19,28.18627450980392,2024-11-27,2024,11,3,03,03_Large,2024-11,2,Wednesday,Dinner,High,3-6 km,train
ORD401,Pizza Hut,"San Diego, CA",2024-11-28 20:30:00,2024-11-28 21:10:00,40,XL,Cheese Burst,5,8.0,High,Hut Points,True,False,5.0,0.625,November,Offline,19.2,20.8,True,20,3,20,29.94845360824742,2024-11-28,2024,11,4,04,04_XL,2024-11,3,Thursday,Dinner,Very High,6-8 km,train
ORD402,Little Caesars,"Jacksonville, FL",2024-11-29 18:45:00,2024-11-29 19:05:00,20,Small,Vegan,1,2.5,Low,Wallet,True,False,8.0,0.4,November,Online,6.0,14.0,False,1,1,18,28.84422110552764,2024-11-29,2024,11,1,01,01_Small,2024-11,4,Friday,Dinner,Low,0-3 km,train
ORD405,Papa John's,"Charlotte, NC",2024-12-02 18:30:00,2024-12-02 18:50:00,20,Small,Vegan,2,2.0,Low,UPI,True,False,10.0,1.0,December,Online,4.8,15.2,False,2,1,18,28.18627450980392,2024-12-02,2024,12,1,01,01_Small,2024-12,0,Monday,Dinner,Low,0-3 km,train
ORD406,Pizza Hut,"Indianapolis, IN",2024-12-03 19:45:00,2024-12-03 20:25:00,40,XL,Stuffed Crust,5,7.5,High,Hut Points,True,False,5.333333333333333,0.6666666666666666,December,Offline,18.0,22.0,True,20,3,19,29.94845360824742,2024-12-03,2024,12,4,04,04_XL,2024-12,1,Tuesday,Dinner,Very High,6-8 km,train
ORD407,Little Caesars,"San Francisco, CA",2024-12-04 18:00:00,2024-12-04 18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,True,False,7.5,0.75,December,Online,9.6,20.4,False,6,2,18,28.84422110552764,2024-12-04,2024,12,2,02,02_Medium,2024-12,2,Wednesday,Dinner,Medium,3-6 km,train
ORD410,Papa John's,"El Paso, TX",2024-12-07 19:15:00,2024-12-07 19:45:00,30,Large,Non-Veg,4,6.0,Medium,Wallet,True,True,5.0,0.6666666666666666,December,Online,14.4,15.6,False,12,2,19,28.18627450980392,2024-12-07,2024,12,3,03,03_Large,2024-12,5,Saturday,Dinner,High,3-6 km,train
ORD411,Pizza Hut,"Memphis, TN",2024-12-08 20:30:00,2024-12-08 21:10:00,40,XL,Cheese Burst,5,8.0,High,Hut Points,True,True,5.0,0.625,December,Offline,19.2,20.8,True,20,3,20,29.94845360824742,2024-12-08,2024,12,4,04,04_XL,2024-12,6,Sunday,Dinner,Very High,6-8 km,train
ORD413,Marco's Pizza,"Boston, MA",2024-12-10 19:00:00,2024-12-10 19:50:00,50,Large,Non-Veg,4,10.0,High,Card,True,False,5.0,0.4,December,Online,24.0,26.0,True,12,3,19,30.28645833333333,2024-12-10,2024,12,3,03,03_Large,2024-12,1,Tuesday,Dinner,High,8+ km,train
ORD414,Domino's,"New York, NY",2024-12-11 18:00:00,2024-12-11 18:20:00,20,Medium,Veg,2,3.0,Low,Domino's Cash,True,False,6.666666666666667,0.6666666666666666,December,Offline,7.199999999999999,12.8,False,4,1,18,30.25943396226415,2024-12-11,2024,12,2,02,02_Medium,2024-12,2,Wednesday,Dinner,Low,0-3 km,train
ORD415,Domino's,"Miami, FL",2024-12-12 20:00:00,2024-12-12 20:20:00,20,Medium,Thin Crust,2,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,December,Online,7.199999999999999,12.8,False,4,1,20,30.25943396226415,2024-12-12,2024,12,2,02,02_Medium,2024-12,3,Thursday,Dinner,Low,0-3 km,train
ORD416,Papa John's,"Chicago, IL",2024-12-13 19:15:00,2024-12-13 19:45:00,30,Large,Deep Dish,4,6.0,Medium,UPI,True,False,5.0,0.6666666666666666,December,Online,14.4,15.6,False,12,2,19,28.18627450980392,2024-12-13,2024,12,3,03,03_Large,2024-12,4,Friday,Dinner,High,3-6 km,train
ORD419,Marco's Pizza,"Phoenix, AZ",2024-12-16 19:00:00,2024-12-16 19:50:00,50,Large,Non-Veg,4,10.0,High,Card,True,False,5.0,0.4,December,Online,24.0,26.0,True,12,3,19,30.28645833333333,2024-12-16,2024,12,3,03,03_Large,2024-12,0,Monday,Dinner,High,8+ km,train
ORD420,Domino's,"Miami, FL",2024-12-17 20:00:00,2024-12-17 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,True,False,6.363636363636363,0.5454545454545454,December,Online,13.2,21.8,True,6,2,20,30.25943396226415,2024-12-17,2024,12,2,02,02_Medium,2024-12,1,Tuesday,Dinner,Medium,3-6 km,train
ORD421,Papa John's,"Denver, CO",2024-12-18 18:30:00,2024-12-18 18:50:00,20,Small,Vegan,2,2.0,Low,UPI,True,False,10.0,1.0,December,Online,4.8,15.2,False,2,1,18,28.18627450980392,2024-12-18,2024,12,1,01,01_Small,2024-12,2,Wednesday,Dinner,Low,0-3 km,train
ORD422,Pizza Hut,"Boston, MA",2024-12-19 19:45:00,2024-12-19 20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,True,False,5.333333333333333,0.6666666666666666,December,Online,18.0,22.0,True,20,3,19,29.94845360824742,2024-12-19,2024,12,4,04,04_XL,2024-12,3,Thursday,Dinner,Very High,6-8 km,train
ORD424,Marco's Pizza,"Seattle, WA",2024-12-21 20:15:00,2024-12-21 21:00:00,45,Large,Veg,4,9.0,High,Wallet,True,True,5.0,0.4444444444444444,December,Online,21.6,23.4,True,12,3,20,30.28645833333333,2024-12-21,2024,12,3,03,03_Large,2024-12,5,Saturday,Dinner,High,8+ km,train
ORD425,Domino's,"Miami, FL",2024-12-12 20:00:00,2024-12-12 20:20:00,20,Medium,Thin Crust,2,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,December,Online,7.199999999999999,12.8,False,4,1,20,30.25943396226415,2024-12-12,2024,12,2,02,02_Medium,2024-12,3,Thursday,Dinner,Low,0-3 km,train
ORD429,Marco's Pizza,"Phoenix, AZ",2024-12-16 19:00:00,2024-12-16 19:50:00,50,Large,Non-Veg,4,10.0,High,Card,True,False,5.0,0.4,December,Online,24.0,26.0,True,12,3,19,30.28645833333333,2024-12-16,2024,12,3,03,03_Large,2024-12,0,Monday,Dinner,High,8+ km,train
ORD430,Domino's,"Miami, FL",2024-12-17 20:00:00,2024-12-17 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,True,False,6.363636363636363,0.5454545454545454,December,Online,13.2,21.8,True,6,2,20,30.25943396226415,2024-12-17,2024,12,2,02,02_Medium,2024-12,1,Tuesday,Dinner,Medium,3-6 km,train
ORD431,Papa John's,"Denver, CO",2024-12-18 18:30:00,2024-12-18 18:50:00,20,Small,Vegan,2,2.0,Low,UPI,True,False,10.0,1.0,December,Online,4.8,15.2,False,2,1,18,28.18627450980392,2024-12-18,2024,12,1,01,01_Small,2024-12,2,Wednesday,Dinner,Low,0-3 km,train
ORD433,Little Caesars,"Dallas, TX",2024-12-20 18:00:00,2024-12-20 18:30:00,30,Medium,Non-Veg,3,4.0,Medium,Card,True,False,7.5,0.75,December,Online,9.6,20.4,False,6,2,18,28.84422110552764,2024-12-20,2024,12,2,02,02_Medium,2024-12,4,Friday,Dinner,Medium,3-6 km,train
ORD434,Marco's Pizza,"Seattle, WA",2024-12-21 20:15:00,2024-12-21 21:00:00,45,Large,Veg,4,9.0,High,Wallet,True,True,5.0,0.4444444444444444,December,Online,21.6,23.4,True,12,3,20,30.28645833333333,2024-12-21,2024,12,3,03,03_Large,2024-12,5,Saturday,Dinner,High,8+ km,train
ORD435,Domino's,"San Jose, CA",2024-12-22 18:00:00,2024-12-22 18:20:00,20,Medium,Veg,2,3.0,Low,Card,True,True,6.666666666666667,0.6666666666666666,December,Online,7.199999999999999,12.8,False,4,1,18,30.25943396226415,2024-12-22,2024,12,2,02,02_Medium,2024-12,6,Sunday,Dinner,Low,0-3 km,train
ORD436,Papa John's,"Austin, TX",2024-12-23 19:15:00,2024-12-23 19:45:00,30,Large,Non-Veg,4,6.0,Medium,Cash,True,False,5.0,0.6666666666666666,December,Offline,14.4,15.6,False,12,2,19,28.18627450980392,2024-12-23,2024,12,3,03,03_Large,2024-12,0,Monday,Dinner,High,3-6 km,train
ORD438,Little Caesars,"Jacksonville, FL",2024-12-25 18:45:00,2024-12-25 19:05:00,20,Small,Vegan,1,2.5,Low,Wallet,True,False,8.0,0.4,December,Online,6.0,14.0,False,1,1,18,28.84422110552764,2024-12-25,2024,12,1,01,01_Small,2024-12,2,Wednesday,Dinner,Low,0-3 km,train
ORD439,Marco's Pizza,"Fort Worth, TX",2024-12-26 19:00:00,2024-12-26 19:50:00,50,Large,Non-Veg,4,10.0,High,Card,True,False,5.0,0.4,December,Online,24.0,26.0,True,12,3,19,30.28645833333333,2024-12-26,2024,12,3,03,03_Large,2024-12,3,Thursday,Dinner,High,8+ km,train
ORD440,Domino's,"Columbus, OH",2024-12-27 20:00:00,2024-12-27 20:35:00,35,Medium,Veg,3,5.5,Medium,Wallet,True,False,6.363636363636363,0.5454545454545454,December,Online,13.2,21.8,True,6,2,20,30.25943396226415,2024-12-27,2024,12,2,02,02_Medium,2024-12,4,Friday,Dinner,Medium,3-6 km,train
ORD441,Papa John's,"Charlotte, NC",2024-12-28 18:30:00,2024-12-28 18:50:00,20,Small,Vegan,2,2.0,Low,UPI,True,True,10.0,1.0,December,Online,4.8,15.2,False,2,1,18,28.18627450980392,2024-12-28,2024,12,1,01,01_Small,2024-12,5,Saturday,Dinner,Low,0-3 km,train
ORD443,Little Caesars,"San Francisco, CA",2024-12-30 18:00:00,2024-12-30 18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,True,False,7.5,0.75,December,Online,9.6,20.4,False,6,2,18,28.84422110552764,2024-12-30,2024,12,2,02,02_Medium,2024-12,0,Monday,Dinner,Medium,3-6 km,train
ORD444,Marco's Pizza,"Charlotte, NC",2024-12-31 20:15:00,2024-12-31 21:00:00,45,Large,Veg,4,9.0,High,Cash,True,False,5.0,0.4444444444444444,December,Offline,21.6,23.4,True,12,3,20,30.28645833333333,2024-12-31,2024,12,3,03,03_Large,2024-12,1,Tuesday,Dinner,High,8+ km,train
ORD445,Domino's,"Detroit, MI",2025-01-01 18:00:00,2025-01-01 18:20:00,20,Medium,Veg,2,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,January,Online,7.199999999999999,12.8,False,4,1,18,30.25943396226415,2025-01-01,2025,1,2,02,02_Medium,2025-01,2,Wednesday,Dinner,Low,0-3 km,train
ORD446,Papa John's,"El Paso, TX",2025-01-02 19:15:00,2025-01-02 19:45:00,30,Large,Non-Veg,4,6.0,Medium,Wallet,True,False,5.0,0.6666666666666666,January,Online,14.4,15.6,False,12,2,19,28.18627450980392,2025-01-02,2025,1,3,03,03_Large,2025-01,3,Thursday,Dinner,High,3-6 km,train
ORD447,Pizza Hut,"Memphis, TN",2025-01-03 20:30:00,2025-01-03 21:10:00,40,XL,Cheese Burst,5,8.0,High,Card,True,False,5.0,0.625,January,Online,19.2,20.8,True,20,3,20,29.94845360824742,2025-01-03,2025,1,4,04,04_XL,2025-01,4,Friday,Dinner,Very High,6-8 km,train
ORD449,Marco's Pizza,"Boston, MA",2025-01-05 19:00:00,2025-01-05 19:50:00,50,Large,Non-Veg,4,10.0,High,Card,True,True,5.0,0.4,January,Online,24.0,26.0,True,12,3,19,30.28645833333333,2025-01-05,2025,1,3,03,03_Large,2025-01,6,Sunday,Dinner,High,8+ km,train
ORD450,Domino's,"New York, NY",2025-01-06 18:00:00,2025-01-06 18:20:00,20,Medium,Veg,2,3.0,Low,Domino's Cash,True,False,6.666666666666667,0.6666666666666666,January,Offline,7.199999999999999,12.8,False,4,1,18,30.25943396226415,2025-01-06,2025,1,2,02,02_Medium,2025-01,0,Monday,Dinner,Low,0-3 km,train
ORD451,Papa John's,"Chicago, IL",2025-01-07 19:15:00,2025-01-07 19:45:00,30,Large,Deep Dish,4,6.0,Medium,UPI,True,False,5.0,0.6666666666666666,January,Online,14.4,15.6,False,12,2,19,28.18627450980392,2025-01-07,2025,1,3,03,03_Large,2025-01,1,Tuesday,Dinner,High,3-6 km,train
ORD453,Little Caesars,"Houston, TX",2025-01-09 18:00:00,2025-01-09 18:30:00,30,Medium,Thai Chicken,3,5.0,Medium,Card,True,False,6.0,0.6,January,Online,12.0,18.0,False,6,2,18,28.84422110552764,2025-01-09,2025,1,2,02,02_Medium,2025-01,3,Thursday,Dinner,Medium,3-6 km,train
ORD454,Marco's Pizza,"Atlanta, GA",2025-01-10 19:15:00,2025-01-10 19:50:00,35,Large,Sicilian,4,6.5,High,UPI,True,False,5.384615384615385,0.6153846153846154,January,Online,15.6,19.4,True,12,3,19,30.28645833333333,2025-01-10,2025,1,3,03,03_Large,2025-01,4,Friday,Dinner,High,6-8 km,train
ORD456,Papa John's,"Austin, TX",2025-01-12 18:45:00,2025-01-12 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,True,True,8.0,0.4,January,Offline,6.0,14.0,False,1,1,18,28.18627450980392,2025-01-12,2025,1,1,01,01_Small,2025-01,6,Sunday,Dinner,Low,0-3 km,train
ORD459,Papa John's,"Denver, CO",2025-01-15 18:30:00,2025-01-15 18:50:00,20,Small,Vegan,2,2.0,Low,UPI,True,False,10.0,1.0,January,Online,4.8,15.2,False,2,1,18,28.18627450980392,2025-01-15,2025,1,1,01,01_Small,2025-01,2,Wednesday,Dinner,Low,0-3 km,train
ORD460,Pizza Hut,"Boston, MA",2025-01-16 19:45:00,2025-01-16 20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,True,False,5.333333333333333,0.6666666666666666,January,Online,18.0,22.0,True,20,3,19,29.94845360824742,2025-01-16,2025,1,4,04,04_XL,2025-01,3,Thursday,Dinner,Very High,6-8 km,train
ORD462,Papa John's,"Chicago, IL",2025-01-18 19:15:00,2025-01-18 19:45:00,30,Large,Deep Dish,4,6.0,Medium,UPI,True,True,5.0,0.6666666666666666,January,Online,14.4,15.6,False,12,2,19,28.18627450980392,2025-01-18,2025,1,3,03,03_Large,2025-01,5,Saturday,Dinner,High,3-6 km,train
ORD463,Little Caesars,"Los Angeles, CA",2025-01-19 20:30:00,2025-01-19 21:10:00,40,XL,Cheese Burst,5,8.0,High,Wallet,True,True,5.0,0.625,January,Online,19.2,20.8,True,20,3,20,28.84422110552764,2025-01-19,2025,1,4,04,04_XL,2025-01,6,Sunday,Dinner,Very High,6-8 km,train
ORD465,Domino's,"Phoenix, AZ",2025-01-21 19:00:00,2025-01-21 19:50:00,50,Large,Non-Veg,4,10.0,High,Card,True,False,5.0,0.4,January,Online,24.0,26.0,True,12,3,19,30.25943396226415,2025-01-21,2025,1,3,03,03_Large,2025-01,1,Tuesday,Dinner,High,8+ km,train
ORD466,Papa John's,"Philadelphia, PA",2025-01-22 20:00:00,2025-01-22 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,True,False,6.363636363636363,0.5454545454545454,January,Online,13.2,21.8,True,6,2,20,28.18627450980392,2025-01-22,2025,1,2,02,02_Medium,2025-01,2,Wednesday,Dinner,Medium,3-6 km,train
ORD467,Pizza Hut,"San Antonio, TX",2025-01-23 18:30:00,2025-01-23 18:50:00,20,Small,Vegan,2,2.0,Low,UPI,True,False,10.0,1.0,January,Online,4.8,15.2,False,2,1,18,29.94845360824742,2025-01-23,2025,1,1,01,01_Small,2025-01,3,Thursday,Dinner,Low,0-3 km,train
ORD469,Marco's Pizza,"Dallas, TX",2025-01-25 18:00:00,2025-01-25 18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,True,True,7.5,0.75,January,Online,9.6,20.4,False,6,2,18,30.28645833333333,2025-01-25,2025,1,2,02,02_Medium,2025-01,5,Saturday,Dinner,Medium,3-6 km,train
ORD470,Domino's,"San Jose, CA",2025-01-26 20:15:00,2025-01-26 21:00:00,45,Large,Veg,4,9.0,High,Cash,True,True,5.0,0.4444444444444444,January,Offline,21.6,23.4,True,12,3,20,30.25943396226415,2025-01-26,2025,1,3,03,03_Large,2025-01,6,Sunday,Dinner,High,8+ km,train
ORD471,Papa John's,"Austin, TX",2025-01-27 18:00:00,2025-01-27 18:20:00,20,Medium,Veg,2,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,January,Online,7.199999999999999,12.8,False,4,1,18,28.18627450980392,2025-01-27,2025,1,2,02,02_Medium,2025-01,0,Monday,Dinner,Low,0-3 km,train
ORD472,Pizza Hut,"Jacksonville, FL",2025-01-28 19:15:00,2025-01-28 19:45:00,30,Large,Non-Veg,4,6.0,Medium,Wallet,True,False,5.0,0.6666666666666666,January,Online,14.4,15.6,False,12,2,19,29.94845360824742,2025-01-28,2025,1,3,03,03_Large,2025-01,1,Tuesday,Dinner,High,3-6 km,train
ORD473,Little Caesars,"Fort Worth, TX",2025-01-29 20:30:00,2025-01-29 21:10:00,40,XL,Cheese Burst,5,8.0,High,Card,True,False,5.0,0.625,January,Online,19.2,20.8,True,20,3,20,28.84422110552764,2025-01-29,2025,1,4,04,04_XL,2025-01,2,Wednesday,Dinner,Very High,6-8 km,train
ORD474,Marco's Pizza,"Columbus, OH",2025-01-30 18:45:00,2025-01-30 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,True,False,8.0,0.4,January,Offline,6.0,14.0,False,1,1,18,30.28645833333333,2025-01-30,2025,1,1,01,01_Small,2025-01,3,Thursday,Dinner,Low,0-3 km,train
ORD475,Domino's,"Charlotte, NC",2025-01-31 19:00:00,2025-01-31 19:50:00,50,Large,Non-Veg,4,10.0,High,Card,True,False,5.0,0.4,January,Online,24.0,26.0,True,12,3,19,30.25943396226415,2025-01-31,2025,1,3,03,03_Large,2025-01,4,Friday,Dinner,High,8+ km,train
ORD476,Papa John's,"San Francisco, CA",2025-02-01 20:00:00,2025-02-01 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,True,True,6.363636363636363,0.5454545454545454,February,Online,13.2,21.8,True,6,2,20,28.18627450980392,2025-02-01,2025,2,2,02,02_Medium,2025-02,5,Saturday,Dinner,Medium,3-6 km,train
ORD478,Little Caesars,"Seattle, WA",2025-02-03 19:45:00,2025-02-03 20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,True,False,5.333333333333333,0.6666666666666666,February,Online,18.0,22.0,True,20,3,19,28.84422110552764,2025-02-03,2025,2,4,04,04_XL,2025-02,0,Monday,Dinner,Very High,6-8 km,train
ORD480,Domino's,"Washington, DC",2025-02-05 20:15:00,2025-02-05 21:00:00,45,Large,Veg,4,9.0,High,Cash,True,False,5.0,0.4444444444444444,February,Offline,21.6,23.4,True,12,3,20,30.25943396226415,2025-02-05,2025,2,3,03,03_Large,2025-02,2,Wednesday,Dinner,High,8+ km,train
ORD482,Pizza Hut,"Nashville, TN",2025-02-07 19:15:00,2025-02-07 19:45:00,30,Large,Non-Veg,4,6.0,Medium,Wallet,True,False,5.0,0.6666666666666666,February,Online,14.4,15.6,False,12,2,19,29.94845360824742,2025-02-07,2025,2,3,03,03_Large,2025-02,4,Friday,Dinner,High,3-6 km,train
ORD483,Little Caesars,"Baltimore, MD",2025-02-08 20:30:00,2025-02-08 21:10:00,40,XL,Cheese Burst,5,8.0,High,Card,True,True,5.0,0.625,February,Online,19.2,20.8,True,20,3,20,28.84422110552764,2025-02-08,2025,2,4,04,04_XL,2025-02,5,Saturday,Dinner,Very High,6-8 km,train
ORD487,Pizza Hut,"Tucson, AZ",2025-02-12 18:30:00,2025-02-12 18:50:00,20,Small,Vegan,2,2.0,Low,Wallet,True,False,10.0,1.0,February,Online,4.8,15.2,False,2,1,18,29.94845360824742,2025-02-12,2025,2,1,01,01_Small,2025-02,2,Wednesday,Dinner,Low,0-3 km,train
ORD491,Papa John's,"Long Beach, CA",2025-02-16 20:30:00,2025-02-16 21:10:00,40,XL,Cheese Burst,5,8.0,High,Wallet,True,True,5.0,0.625,February,Online,19.2,20.8,True,20,3,20,28.18627450980392,2025-02-16,2025,2,4,04,04_XL,2025-02,6,Sunday,Dinner,Very High,6-8 km,train
ORD492,Pizza Hut,"Mesa, AZ",2025-02-17 18:45:00,2025-02-17 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,True,False,8.0,0.4,February,Offline,6.0,14.0,False,1,1,18,29.94845360824742,2025-02-17,2025,2,1,01,01_Small,2025-02,0,Monday,Dinner,Low,0-3 km,train
ORD494,Papa John's,"Omaha, NE",2025-02-19 20:00:00,2025-02-19 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,True,False,6.363636363636363,0.5454545454545454,February,Online,13.2,21.8,True,6,2,20,28.18627450980392,2025-02-19,2025,2,2,02,02_Medium,2025-02,2,Wednesday,Dinner,Medium,3-6 km,train
ORD495,Pizza Hut,"Raleigh, NC",2025-02-20 18:30:00,2025-02-20 18:50:00,20,Small,Vegan,2,2.0,Low,UPI,True,False,10.0,1.0,February,Online,4.8,15.2,False,2,1,18,29.94845360824742,2025-02-20,2025,2,1,01,01_Small,2025-02,3,Thursday,Dinner,Low,0-3 km,train
ORD497,Marco's Pizza,"Tulsa, OK",2025-02-22 18:00:00,2025-02-22 18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,True,True,7.5,0.75,February,Online,9.6,20.4,False,6,2,18,30.28645833333333,2025-02-22,2025,2,2,02,02_Medium,2025-02,5,Saturday,Dinner,Medium,3-6 km,train
ORD498,Domino's,"Minneapolis, MN",2025-02-23 20:15:00,2025-02-23 21:00:00,45,Large,Veg,4,9.0,High,Cash,True,True,5.0,0.4444444444444444,February,Offline,21.6,23.4,True,12,3,20,30.25943396226415,2025-02-23,2025,2,3,03,03_Large,2025-02,6,Sunday,Dinner,High,8+ km,train
ORD499,Papa John's,"Arlington, TX",2025-02-24 18:00:00,2025-02-24 18:20:00,20,Medium,Veg,2,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,February,Online,7.199999999999999,12.8,False,4,1,18,28.18627450980392,2025-02-24,2025,2,2,02,02_Medium,2025-02,0,Monday,Dinner,Low,0-3 km,train
ORD503,Domino's,"Tampa, FL",2025-02-28 19:00:00,2025-02-28 19:50:00,50,Large,Non-Veg,4,10.0,High,Domino's Cash,True,False,5.0,0.4,February,Offline,24.0,26.0,True,12,3,19,30.25943396226415,2025-02-28,2025,2,3,03,03_Large,2025-02,4,Friday,Dinner,High,8+ km,train
ORD504,Papa John's,"Bakersfield, CA",2025-03-01 20:00:00,2025-03-01 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,True,True,6.363636363636363,0.5454545454545454,March,Online,13.2,21.8,True,6,2,20,28.18627450980392,2025-03-01,2025,3,2,02,02_Medium,2025-03,5,Saturday,Dinner,Medium,3-6 km,train
ORD506,Little Caesars,"Anaheim, CA",2025-03-03 19:45:00,2025-03-03 20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,True,False,5.333333333333333,0.6666666666666666,March,Online,18.0,22.0,True,20,3,19,28.84422110552764,2025-03-03,2025,3,4,04,04_XL,2025-03,0,Monday,Dinner,Very High,6-8 km,train
ORD509,Papa John's,"Stockton, CA",2025-03-06 18:00:00,2025-03-06 18:20:00,20,Medium,Veg,2,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,March,Online,7.199999999999999,12.8,False,4,1,18,28.18627450980392,2025-03-06,2025,3,2,02,02_Medium,2025-03,3,Thursday,Dinner,Low,0-3 km,train
ORD511,Little Caesars,"Henderson, NV",2025-03-08 20:30:00,2025-03-08 21:10:00,40,XL,Cheese Burst,5,8.0,High,Card,True,True,5.0,0.625,March,Online,19.2,20.8,True,20,3,20,28.84422110552764,2025-03-08,2025,3,4,04,04_XL,2025-03,5,Saturday,Dinner,Very High,6-8 km,train
ORD512,Marco's Pizza,"Riverside, CA",2025-03-09 18:45:00,2025-03-09 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,True,True,8.0,0.4,March,Offline,6.0,14.0,False,1,1,18,30.28645833333333,2025-03-09,2025,3,1,01,01_Small,2025-03,6,Sunday,Dinner,Low,0-3 km,train
ORD516,Little Caesars,"Lincoln, NE",2025-03-13 19:45:00,2025-03-13 20:25:00,40,XL,Cheese Burst,5,7.5,High,Card,True,False,5.333333333333333,0.6666666666666666,March,Online,18.0,22.0,True,20,3,19,28.84422110552764,2025-03-13,2025,3,4,04,04_XL,2025-03,3,Thursday,Dinner,Very High,6-8 km,train
ORD518,Domino's,"Reno, NV",2025-03-15 19:15:00,2025-03-15 19:45:00,30,Large,Deep Dish,4,6.0,Medium,UPI,True,True,5.0,0.6666666666666666,March,Online,14.4,15.6,False,12,2,19,30.25943396226415,2025-03-15,2025,3,3,03,03_Large,2025-03,5,Saturday,Dinner,High,3-6 km,train
ORD519,Papa John's,"Scottsdale, AZ",2025-03-16 20:30:00,2025-03-16 21:10:00,40,XL,Cheese Burst,5,8.0,High,Wallet,True,True,5.0,0.625,March,Online,19.2,20.8,True,20,3,20,28.18627450980392,2025-03-16,2025,3,4,04,04_XL,2025-03,6,Sunday,Dinner,Very High,6-8 km,train
ORD520,Pizza Hut,"Irving, TX",2025-03-17 18:45:00,2025-03-17 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,True,False,8.0,0.4,March,Offline,6.0,14.0,False,1,1,18,29.94845360824742,2025-03-17,2025,3,1,01,01_Small,2025-03,0,Monday,Dinner,Low,0-3 km,train
ORD521,Domino's,"Orlando, FL",2025-03-18 19:00:00,2025-03-18 19:50:00,50,Large,Non-Veg,4,10.0,High,Card,True,False,5.0,0.4,March,Online,24.0,26.0,True,12,3,19,30.25943396226415,2025-03-18,2025,3,3,03,03_Large,2025-03,1,Tuesday,Dinner,High,8+ km,train
ORD523,Pizza Hut,"Lubbock, TX",2025-03-20 18:30:00,2025-03-20 18:50:00,20,Small,Vegan,2,2.0,Low,UPI,True,False,10.0,1.0,March,Online,4.8,15.2,False,2,1,18,29.94845360824742,2025-03-20,2025,3,1,01,01_Small,2025-03,3,Thursday,Dinner,Low,0-3 km,train
